id,company,dateClear,rating,city,state,title,status,position,recommend,pros,cons,adviceManag,outlook,ceo,dateCollect
110158,"
Microsoft
",2016-01-29,4,Sao Paulo,SP,"
Ótima empresa.
",Ex-funcionário,Consultor,NI, Funcionário conta com todo o apoio e recursos necessários a sua função., Muitas Viagens e as vezes longos períodos fora., Muitas Viagens e as vezes longos períodos fora.,NI,NI,2018-01-28
107811,"
Microsoft
",2016-01-29,5,Rio de Janeiro,RJ,"
Excelente!
",Funcionário,Desenvolvedor .NET,Sim," é uma boa empresa, estável e bem confortavel", a oportunidade dentro do meu cargo é muito pouca, a oportunidade dentro do meu cargo é muito pouca,NI,NI,2018-01-28
105141,"
Microsoft
",2016-01-29,4,Sao Paulo,SP,"
Ótima empresa
",Ex-funcionário,Analista de Business Intelligence (BI) Sênior,Sim," Vive-se a inovação em tecnologia, ótimas oportunidades para se manter atualizado e ótimas chances de carreira."," Apesar de ótimas chances de carreira, não existe muita divulgação de oportunidades. Abertura de vagas com nome marcado."," Apesar de ótimas chances de carreira, não existe muita divulgação de oportunidades. Abertura de vagas com nome marcado.",NI,NI,2018-01-28
104304,"
Microsoft
",2016-01-29,4,Manaus,AM,"
Boa empresa
",Funcionário,Analista de Processos,Sim, Bom ambiente de trabalho; Boa remuneração., Plano de saúde em Manaus é péssimo., Plano de saúde em Manaus é péssimo.,NI,NI,2018-01-28
100494,"
Microsoft
",2015-01-29,4,Rio de Janeiro,RJ,"
Boa empresa para se trabalhar, mas poderia ser ainda melhor
",Funcionário,Estagiário,Sim," Acesso aos eventos presencial ou virtualmente; participação em concursos para estagiários; horário flexível, Xbox, Copa e Sessões de Massagem regulares; Contato com as pessoas mais capacitadas do mercado: Mentoria.", Os eventos presenciais e de capacitação se concentram na Matriz; As áreas de TI e de vendas são segregadas; Falta de cultura de feedback pessoal aos estagiários., Os eventos presenciais e de capacitação se concentram na Matriz; As áreas de TI e de vendas são segregadas; Falta de cultura de feedback pessoal aos estagiários.,NI,NI,2018-01-28
99035,"
Microsoft
",2015-01-29,5,Fortaleza,CE,"
Empresa que me ofereceu ótimas oportunidades de aprendizado e especialização na minha área.
",Funcionário,Promotor Sênior de Merchandising,NI," Autonomia, liberdade e trabalho home office.", Falta de oportunidades de crescimento., Falta de oportunidades de crescimento.,NI,NI,2018-01-28
91189,"
Microsoft
",2015-01-29,3,Sao Paulo,SP,"
ok
",Funcionário,Diretor,Sim," Vários, autonomia, carreira, etc..."," Pressão, urgencia, falta de senso comum"," Pressão, urgencia, falta de senso comum",NI,NI,2018-01-28
90352,"
Microsoft
",2015-01-29,3,NI,NI,"
Boa
",Ex-funcionário,"Ex-funcionário, saiu em 2000",Sim, é uma empresa internacional de renome, Nenhum ponto negativo a destacar, Nenhum ponto negativo a destacar,NI,NI,2018-01-28
87626,"
Microsoft
",2015-01-29,5,Sao Paulo,SP,"
avaliação ms
",Funcionário,Funcionário,Sim," Flexibilidade, pessoas, viagens"," Burocracias, instabilidade, alimentação"," Burocracias, instabilidade, alimentação",NI,NI,2018-01-28
87247,"
Microsoft
",2015-01-29,5,NI,NI,"
Excelente empresa para trabalhar
",Ex-funcionário,"Ex-funcionário, saiu em 2014",NI, Ambiente de trabalho descontraído e amigável, algumas áreas apresentam desorganizações claras, algumas áreas apresentam desorganizações claras,NI,NI,2018-01-28
83400,"
Microsoft
",2015-01-29,2,Manaus,AM,"
Decepçao
",Funcionário,Analista de Materiais,NI, Gosto do que faço e as condições de trabalho permite o mínimo para desempenhar um bom trabalho...," Sem plano de carreira, atualmente apenas evolui quem participa de panela .."," Sem plano de carreira, atualmente apenas evolui quem participa de panela ..",NI,NI,2018-01-28
79292,"
Microsoft
",2015-01-29,5,Manaus,AM,"
Ótima empresa
",Funcionário,Analista de Processos I,Sim," Bom ambiente de trabalho, salário competitivo, bons benefícios."," Plano de saúde poderia ser melhor, programa de venda para funcionários e dificuldade de ascensão dentro da empresa."," Plano de saúde poderia ser melhor, programa de venda para funcionários e dificuldade de ascensão dentro da empresa.",NI,NI,2018-01-28
66738,"
Microsoft
",2015-01-29,4,Sao Paulo,SP,"
Lugar dos sonhos pra quem quer trabalhar no setor de tecnologia
",Ex-funcionário,Estagiário de Marketing,Sim," Ambiente descontraído estilo Google/Facebook, horários muito flexíveis, pessoas excelentes profissionalmente, gestores líderes, diretores acessíveis e espaço para inovar/trazer novos projetos.", Muitos processos e necessidade de aprovações da matriz. Link entre programa de estágio e Trainee ainda não está 100%, Muitos processos e necessidade de aprovações da matriz. Link entre programa de estágio e Trainee ainda não está 100%,NI,NI,2018-01-28
66342,"
Microsoft
",2015-01-29,4,Sao Paulo,SP,"
Ótima empresa!
",Ex-funcionário,Estagiário,Sim, Empresa flexível com uma ótima politica de desenvolvimento. Frande autonomia para projetos!, A comunicação entre os diversos níveis e áreas pode ser melhorada., A comunicação entre os diversos níveis e áreas pode ser melhorada.,NI,NI,2018-01-28
54156,"
Microsoft
",2015-01-29,3,NI,NI,"
Ótima empresa, porém saiba """"""""""""""""""""""""""""""""aparecer"""""""""""""""""""""""""""""""" lá dentro.
",Ex-funcionário,"Ex-funcionário, saiu em 2014",NI," Ambiente descontraído, flexibilidade de horários."," É uma empresa que possui muitas """"""""""""""""""""""""""""""""panelinhas"""""""""""""""""""""""""""""""" nem todos conseguem oportunidades de crescimento devido a isso. O RH sem estrutura."," É uma empresa que possui muitas """"""""""""""""""""""""""""""""panelinhas"""""""""""""""""""""""""""""""" nem todos conseguem oportunidades de crescimento devido a isso. O RH sem estrutura.",NI,NI,2018-01-28
52729,"
Microsoft
",2015-01-29,1,Manaus,AM,"
insastifação 
",Funcionário,Auxiliar de Materiais,Não," alimentação,transporte e ambiente de trabalho"," não tem nenhum incentivo para os funcionários,não valoriza os funcionários, não tem nenhum plano de carreira para os funcionários e não reconhecer nenhum funcionário por mérito.
"," não tem nenhum incentivo para os funcionários,não valoriza os funcionários, não tem nenhum plano de carreira para os funcionários e não reconhecer nenhum funcionário por mérito.
",NI,NI,2018-01-28
46422,"
Microsoft
",2015-01-29,4,Sao Paulo,SP,"
Ótima empresa!
",Funcionário,Analista,Sim, Flexibilidade e ambiente descontraído., Dependência da matriz e muitos processos., Dependência da matriz e muitos processos.,NI,NI,2018-01-28
46230,"
Microsoft
",2015-01-29,4,Campinas,SP,"
Excelente 
",Ex-funcionário,Gerente de Projetos (GP),NI, Tudo lá é perfeitamente organizado, Nada como poder trabalhar home, Nada como poder trabalhar home,NI,NI,2018-01-28
45075,"
Microsoft
",2015-01-29,5,Sao Paulo,SP,"
Enquanto estiver lá, é mt bom
",Funcionário,Estagiário,Sim," Ótima empresa para começar a carreira, devido a grand visibilidade que voce passar a ter lá dentro. Gestores que tentam te ajudar, que te ensinam (claro, voce fazer certo e se destacar depende de voce mesmo). Clima descontraído, alem de possibilidade de home office.", Salario de estagio abaixo do esperado. Efetivacoes muitas vezes sao na verdade terceirizadas. Efetivacao quase sempre como trainee (muito concorrido) ou como terceirizado (crescimento mais lento e salario abaixo do que vc ganharia em outros lugares)., Salario de estagio abaixo do esperado. Efetivacoes muitas vezes sao na verdade terceirizadas. Efetivacao quase sempre como trainee (muito concorrido) ou como terceirizado (crescimento mais lento e salario abaixo do que vc ganharia em outros lugares).,NI,NI,2018-01-28
33253,"
Microsoft
",2015-01-29,4,Sao Paulo,SP,"
Acima da média com ressalvas
",Funcionário,Assistente de Procurement,Sim," Flexibilidade de horário, liberdade para home office"," Estrutura muito matricial, bons projetos esbarram em processos burocráticos e determinações corporativas engessadas."," Estrutura muito matricial, bons projetos esbarram em processos burocráticos e determinações corporativas engessadas.",NI,NI,2018-01-28
30346,"
Microsoft
",2015-01-29,3,Sao Paulo,SP,"
Bom lugar de se trabalhar, se você for no mínimo trainee
",Funcionário,Estagiário,Sim," Ambiente bem tranquilo, horário flexível"," Difícil continuidade na empresa, salário não muito atrativo"," Difícil continuidade na empresa, salário não muito atrativo",NI,NI,2018-01-28
30317,"
Microsoft
",2015-01-29,4,Sao Paulo,SP,"
Minha carreira na Microsoft
",Funcionário,Trainee,Sim," É um empresa incrível, com pessoas muito talentosas, ótima remuneração e uma cultura interessante."," Muito hierarquizada/burocratizada, falta espaço para mais inovação."," Muito hierarquizada/burocratizada, falta espaço para mais inovação.",NI,NI,2018-01-28
27655,"
Microsoft
",2015-01-29,4,Sao Paulo,SP,"
Empresa dinâmica com grandes oportunidades
",Funcionário,Estagiário de Marketing,Sim," Flexibilidade, oportunidades de carreira", Modelo organizacional matricial, Modelo organizacional matricial,NI,NI,2018-01-28
25607,"
Microsoft
",2015-01-29,5,Sao Paulo,SP,"
Muito boa se voce tem um nivel de experiencia alto.
",Funcionário,Analista de Compliance,Sim," Clima do trabalho ótimo, sem pressão dos níveis gerenciais"," Difícil para crescimento rápido na área, poucas oportunidades de crescimento a curto prazo."," Difícil para crescimento rápido na área, poucas oportunidades de crescimento a curto prazo.",NI,NI,2018-01-28
25075,"
Microsoft
",2015-01-29,3,Sao Paulo,SP,"
Microsoft
",Funcionário,Assistente de Marketing,Sim," Flexibilidade de horário, possibilidade de mudança dentro da empresa, ambiente divertido e descontraído"," Necessidade de trabalhar muito além do horário, excessivamente burocrática, muita pressão para regras internas. diferença de cargos "," Necessidade de trabalhar muito além do horário, excessivamente burocrática, muita pressão para regras internas. diferença de cargos ",NI,NI,2018-01-28
21560,"
Microsoft
",2015-01-29,4,Sao Paulo,SP,"
Ótima empresa para desenvolvimento profissional e para fazer networking.
",Funcionário,Funcionário,Sim, Um empresa que dá oportunidade para pessoas que procuram desenvolvimento profissional e que sabe respeitar a vida pessoal do seu funcionário.," Apesar de dar oportunidade, ela acaba perdendo muitos talentos por ser uma empresa muito matricial. "," Apesar de dar oportunidade, ela acaba perdendo muitos talentos por ser uma empresa muito matricial. ",NI,NI,2018-01-28
616609,"
Google
",2018-01-23,2,Sao Paulo,SP,"
Bônus baixos
",Funcionário,Gerente de Contas Sênior,Não," O pacote de benefícios é razoável mas já foi bem melhor... Houve um corte de diversos benefícios, especialmente plano de saúde que piorou. Pessoas inteligentes e ambiente agradável."," Diferença salarial entre homens e mulheres, mesmo nível de senioridade tem bônus pré estipulado muito diferentes (não importa a performance, uns ganham 35% e outros 50% - mesmo nível). Empresa alega que pode fazer home office de vez em quando porém é extremamente mal visto pelos líderes. Plano de saúde com coparticipação alta e auxílio creche baixíssimo (cerca de R$200 por mês)."," Diferença salarial entre homens e mulheres, mesmo nível de senioridade tem bônus pré estipulado muito diferentes (não importa a performance, uns ganham 35% e outros 50% - mesmo nível). Empresa alega que pode fazer home office de vez em quando porém é extremamente mal visto pelos líderes. Plano de saúde com coparticipação alta e auxílio creche baixíssimo (cerca de R$200 por mês).",NI,NI,2018-01-28
607441,"
Google
",2018-01-28,5,Londrina,PR,"
Ótima empresa e ótimo ambiente.
",Ex-funcionário,Mapeador de Vias Públicas,Sim," Trabalho externo com possibilidade de conhecer uma região nova a cada dia, sem pressão e muito interessante no aspecto tecnológico, configurando e controlando os equipamentos de captura de imagem"," O período de trabalho deixa a desejar, pois, diversas localidades importantes acabaram ficando fora do mapeamento. Poderia ser um período maior de trabalho para melhor aproveitamento."," O período de trabalho deixa a desejar, pois, diversas localidades importantes acabaram ficando fora do mapeamento. Poderia ser um período maior de trabalho para melhor aproveitamento.",NI,NI,2018-01-28
605819,"
Google
",2018-01-28,5,Sao Paulo,SP,"
Amo o Google
",Funcionário,Account Executive,Sim," Ambiente descontraído, profissionais muito competentes, inovação, líderes inspiradores, trabalho em equipe, autonomia, liberdade e flexibilidade de horários."," Ficar fechado no escritório o tempo todo. Devia ter mais áreas abertas. Embora o escritório seja muito legal, ficar no ar condicionado o tempo todo não deve fazer bem à saúde."," Ficar fechado no escritório o tempo todo. Devia ter mais áreas abertas. Embora o escritório seja muito legal, ficar no ar condicionado o tempo todo não deve fazer bem à saúde.",NI,NI,2018-01-28
565407,"
Google
",2017-10-30,5,Pocos de Caldas,MG,"
otimo lugar
",Funcionário,Engenheiro,NI," Progressao na carreira, tratamento ao funcionario, ambiente de trabalho, politica de empregos e serviços, tratamento com diversos niveis de hierarquia igualitario"," Nao acredito que exista pontos negativos pela empresa, mas obviamente há competitividade entre funcionarios, para que se observe os destaques dentro de cada equipe"," Nao acredito que exista pontos negativos pela empresa, mas obviamente há competitividade entre funcionarios, para que se observe os destaques dentro de cada equipe",NI,NI,2018-01-28
554457,"
Google
",2017-09-30,4,Sao Paulo,SP,"
Good
",Ex-funcionário,Marketing,Sim," Incentivos e oportunidades no exterior e de expansão interna. Reconhecimento profissional perante os colegas excelente, estimulos constantes"," Falta de entrosamento com diferentes setores de diversas areas, carga horária Extensa e cansativa para os iniciantes, pouco estimulo inicial"," Falta de entrosamento com diferentes setores de diversas areas, carga horária Extensa e cansativa para os iniciantes, pouco estimulo inicial",NI,NI,2018-01-28
548138,"
Google
",2017-09-30,4,Sao Paulo,SP,"
Excelente ambiente para crescimento profissional
",Ex-funcionário,Assistente Administrativo,NI," Excelente ambiente para crescimento profissional ambiente saudável e equilibrado, com baixa pressão e grande liberdade para desenvolver seu trabalho.Paga-se bem, exige-se também, mas é muito desafiador a cada dia.otimo", Muitos cargos de chefia inclusive diretores. Salários abaixo da média do mercado. Falta de uma visão estratégica para a empresa a longo prazo. Alguns departamentos funcionam isolados e não se comunicam bem. Estrutura física não é ideal., Muitos cargos de chefia inclusive diretores. Salários abaixo da média do mercado. Falta de uma visão estratégica para a empresa a longo prazo. Alguns departamentos funcionam isolados e não se comunicam bem. Estrutura física não é ideal.,NI,NI,2018-01-28
546831,"
Google
",2017-09-30,4,Rio Grande,RS,"
Bom para quem esta iniciando.
",Ex-funcionário,Engenheiro de Software,Sim, Dinamica de trabalho. A possibilidade de você poder construir seu próprio horário de trabalho ajuda muito a trazer novos resultados e aproveitar mais.," Nao passei muito tempo na empresa para que possa citar de forma concreta e afirmativa os pontos negativos. Porém, oque eu ja posso falar, são sobre os benefícios que não são muitos e que deveriam da mais."," Nao passei muito tempo na empresa para que possa citar de forma concreta e afirmativa os pontos negativos. Porém, oque eu ja posso falar, são sobre os benefícios que não são muitos e que deveriam da mais.",NI,NI,2018-01-28
545837,"
Google
",2017-09-30,3,Sao Paulo,SP,"
A Google é uma excelente empresa, pena que algumas terceirizadas que prestam serviços a ela deixam a desejar um pouco.
",Ex-funcionário,Pesquisador,Sim," A Google é uma empresa Fantástica, o lugar é lindo a qualidade de vida também é excelente , oferece ótimos salários e benefícios dente outras coisas."," Acredito que o setor terceirizado principalmente da empresa C2C precisa de algumas mudanças, pagamento em dia, mais explicações sobre os descontos em folha e oportunidades de crescimento"," Acredito que o setor terceirizado principalmente da empresa C2C precisa de algumas mudanças, pagamento em dia, mais explicações sobre os descontos em folha e oportunidades de crescimento",NI,NI,2018-01-28
542396,"
Google
",2017-09-30,4,Sao Paulo,SP,"
Nem tudo são flores
",Ex-funcionário,"Ex-funcionário, saiu em 2012",Sim," Excelente ambiente de trabalho, possibilidade de trabalhar com pessoas de alto nível , bom salário e benefícios, projetos que poucas empresas desenvolvem."," Falta de folgas , trabalho extremamente competitivo o que na maioria das vezes resultado em funções que a maioria não gostaria de exercer , cobrança por resultados ."," Falta de folgas , trabalho extremamente competitivo o que na maioria das vezes resultado em funções que a maioria não gostaria de exercer , cobrança por resultados .",NI,NI,2018-01-28
531309,"
Google
",2017-08-31,5,Sao Paulo,SP,"
Empresa excelente
",Funcionário,Estagiário,Sim, É uma empresa excelente: Várias oportunidades de desenvolvimento profissional e pessoal. Recomendo o trabalho nesta organização como uma experiência de vida única.," Nada me vem em mente. Como disse, existem várias oportunidades de desenvolvimento profissional e pessoal que fazem todo e qualquer trabalho valer a pena."," Nada me vem em mente. Como disse, existem várias oportunidades de desenvolvimento profissional e pessoal que fazem todo e qualquer trabalho valer a pena.",NI,NI,2018-01-28
531156,"
Google
",2017-08-31,5,Sao Paulo,SP,"
Melhor empresa para se trabalhar.
",Funcionário,Estagiário,Sim," Excelente ambiente para crescimento profissional. Propõem desafios constantemente para desenvolver suas habilidades. Ambiente saudável e equilibrado, focado em metas.", Pressão constante. Foco nos resultados e cumprimento de metas cada vez mais agressivas. ., Pressão constante. Foco nos resultados e cumprimento de metas cada vez mais agressivas. .,NI,NI,2018-01-28
525217,"
Google
",2017-08-31,5,Sao Paulo,SP,"
Melhor empresa que já trabalhei
",Funcionário,Funcionário,Sim, A empresa tem vários pontos positivos... Incentivo ao colaborador e ambiente agradável. Muitos profissionais são jovens e a empresa incentiva muito a crescer profissionalmente. Salário justo.," O único ponto negativo é a questão do horário de trabalho que é um pouco puxado, mas apesar disso, o salário e o ambiente de trabalho compensam."," O único ponto negativo é a questão do horário de trabalho que é um pouco puxado, mas apesar disso, o salário e o ambiente de trabalho compensam.",NI,NI,2018-01-28
504198,"
Google
",2017-08-01,5,Sao Paulo,SP,"
ótimo!
",Ex-funcionário,Account Manager,Sim," A cultura é única, o que torna o ambiente super colaborativo. As pessoas se preocupam com o todo na maior parte do tempo e a quantidade de benefícios é muito legal. Muitas chances de se trabalhar no exterior também. Qualidade de vida excelente também.", A cultura de feedback não é tão forte pela maneira como as coisas costumam ser cool. Acontecem muitos feedback sanduiches e/ou demora no feedback de algo que você já poderia ter melhorado., A cultura de feedback não é tão forte pela maneira como as coisas costumam ser cool. Acontecem muitos feedback sanduiches e/ou demora no feedback de algo que você já poderia ter melhorado.,NI,NI,2018-01-28
489142,"
Google
",2017-07-02,5,Sao Paulo,SP,"
Sou um Googler com orgulho!
",Funcionário,Engenheiro de Software,Sim," O ambiente de trabalho, ótimos colegas de trabalho, flexibilidade de horários, ótimo plano de carreira, ótimo espaço para desenvolvimento de habilidades profissionais."," nenhum na minha opinião, já que essa empresa me realizou como profissional e como pessoa. elevando muito meu conhecimento e abrindo meu campo de conhecimento"," nenhum na minha opinião, já que essa empresa me realizou como profissional e como pessoa. elevando muito meu conhecimento e abrindo meu campo de conhecimento",NI,NI,2018-01-28
482137,"
Google
",2017-07-02,4,Sao Paulo,SP,"
Boa empresa
",Ex-funcionário,Designer Gráfico,Sim, Organização visto que eles sempre mantém o fato da disciplina no foco de tudo pois r importante fazer isso para obter um bom trabalho nesse mundo atual, Precisa de mais pessoas pois talvez só assim eles consigam ir em frente e talvez ser mais que uma simples empresa e conseguir conquistar o coração da internet, Precisa de mais pessoas pois talvez só assim eles consigam ir em frente e talvez ser mais que uma simples empresa e conseguir conquistar o coração da internet,NI,NI,2018-01-28
450577,"
Google
",2017-05-03,5,Sao Paulo,SP,"
Perfeito
",Funcionário,Gerente de Criação,NI," A Permissão criativa que temos, no que se refere a criação e apresentação de projetos, refeitório e o pessoal que trabalha gera um ótimo ambiente"," No tempo que estive na empresa só citaria como dificuldade entrar, pois o perfil é muito especifico de pessoas que aqui trabalham, porem isso que gera o ótimo ambiente"," No tempo que estive na empresa só citaria como dificuldade entrar, pois o perfil é muito especifico de pessoas que aqui trabalham, porem isso que gera o ótimo ambiente",NI,NI,2018-01-28
446894,"
Google
",2017-05-03,5,Sao Paulo,SP,"
Maravilhosa
",Funcionário,Estagiário,Sim, A area de trabalho é maravilhosa.... Tudo é muito intuitivo nos temos nossos momentos de descanço q so a google nos possibilita.... O trabalho em geral nao é cansativo, Simplesmente o fato de ter apenas em sao paulo e em belo horizonte pois sou de curitiba e tive que me mudar para sao paulo.... Gostaria muito que tivesse uma sede da google em Curitiba, Simplesmente o fato de ter apenas em sao paulo e em belo horizonte pois sou de curitiba e tive que me mudar para sao paulo.... Gostaria muito que tivesse uma sede da google em Curitiba,NI,NI,2018-01-28
433905,"
Google
",2018-01-28,5,Belo Horizonte,MG,"
O lugar mais bem pago para ser um desenvolvedor de software, financeira e profissionalmente
",Funcionário,Engenheiro de Software,NI," Trabalhar nos projetos de maior impacto do mundo, com os melhores colegas para se trabalhar e aprender, uma cultura corporativa aberta, franca e disposta a mudar para atender aos funcionários. O pacote de compensação (salário+bônus+ações) é acima da estratosfera para a realidade brasileira."," O escritório é pequeno e sem muita diversidade de projetos para escolher. A mudança de times também é arriscada, uma vez que o crescimento interno, reconhecimento, e aquisição de responsabilidades é lento. Como um escritório satélite, também temos pouca independência em relação à sede americana, e até mesmo em relação a políticas implementadas no escritório de São Paulo."," O escritório é pequeno e sem muita diversidade de projetos para escolher. A mudança de times também é arriscada, uma vez que o crescimento interno, reconhecimento, e aquisição de responsabilidades é lento. Como um escritório satélite, também temos pouca independência em relação à sede americana, e até mesmo em relação a políticas implementadas no escritório de São Paulo.",NI,NI,2018-01-28
408991,"
Google
",2017-12-29,5,Sao Paulo,SP,"
Ambiente incrível, pessoas inteligentes, opinião valorizada, carga de trabalho alta
",Funcionário,Funcionário,NI," Ambiente de trabalho muito favorável, times globais, a opinião do funcionário é muito valorizada"," Carga de trabalho bem pesada, flexibilidade de horário mas necessidade de trabalhar até tarde, salário mais baixo que competidores"," Carga de trabalho bem pesada, flexibilidade de horário mas necessidade de trabalhar até tarde, salário mais baixo que competidores",NI,NI,2018-01-28
405386,"
Google
",2017-12-29,5,Sao Paulo,SP,"
Uma ótima empresa
",Funcionário,Gerente,NI," Bastante prestativa e oferece muitas vantagens aos funcionários, além de ser muito organizada e saber atender as necessidades dos funcionários também. Excelente empresa para se trabalhar.", Nem sempre é tão ágil aqui no Brasil. Mas não é culpa da unidade brasileira e sim do mercado nacional que não oferece tantas oportunidades e o governo com a sua alta tributação e as burocracias., Nem sempre é tão ágil aqui no Brasil. Mas não é culpa da unidade brasileira e sim do mercado nacional que não oferece tantas oportunidades e o governo com a sua alta tributação e as burocracias.,NI,NI,2018-01-28
629160,"
Oracle
",2018-01-27,1,Sao Paulo,SP,"
Paga bem, mas....
",Ex-funcionário,"Ex-funcionário, saiu em 2016",Não," Ótimos salários se souber negociar bem no processo seletivo, ofertam ótimos benefícios , como por exemplo, planos de saúde que atendem em excelentes hospitais e consultórios."," Lideranças visivelmente despreparadas, nenhuma abertura real para a inovação e melhoria de processos. Tudo corre me maneira excessivamente burocrática e engessada."," Lideranças visivelmente despreparadas, nenhuma abertura real para a inovação e melhoria de processos. Tudo corre me maneira excessivamente burocrática e engessada.",NI,NI,2018-01-28
623252,"
Oracle
",2018-01-21,4,NI,NI,"
Avaliação
",Funcionário,Business Development Consultant,Sim, A remuneração e os benefícios de fato valem a pena. Reconhecimento no mercado de trabalho como um bom profissional. Networking é importante para a empresa., O bom relacionamento é muito importante para o crescimento profissional dentro da empresa. Bastante pressão por resultados. Baixa presença de gestores humanos., O bom relacionamento é muito importante para o crescimento profissional dentro da empresa. Bastante pressão por resultados. Baixa presença de gestores humanos.,NI,NI,2018-01-28
617034,"
Oracle
",2018-01-24,4,Sao Paulo,SP,"
Oracle - grande empresa
",Ex-funcionário,Senior Project Manager,Sim, Oportunidade de participar em projetos realmente interessantes e complexos. Excelente plano de saúde e odontológico. Acesso a tecnologia de ponta e apoio de especialistas.," Estrutura da área de consultoria não apropriada, dificultando as vendas dos projetos. Política de participação nos lucros não é bem estruturada."," Estrutura da área de consultoria não apropriada, dificultando as vendas dos projetos. Política de participação nos lucros não é bem estruturada.",NI,NI,2018-01-28
615649,"
Oracle
",2018-01-23,5,Sao Paulo,SP,"
Bom
",Funcionário,Business Development Representative,NI," Me sinto valorizado, a experiencia e retorno dos meus superiores é bem bacana, recebo feedback constante, o salario é bom e o plano de saúde também."," Apesar de todo contato amigável com os superiores o potencial de crescimento e ascendência prometida no inicio não veio. Sua carreira estaciona anos a fio no mesmo lugar, mesmo se vc dobrar as metas."," Apesar de todo contato amigável com os superiores o potencial de crescimento e ascendência prometida no inicio não veio. Sua carreira estaciona anos a fio no mesmo lugar, mesmo se vc dobrar as metas.",NI,NI,2018-01-28
613710,"
Oracle
",2018-01-20,5,Sao Paulo,SP,"
transformadora
",Funcionário,Business Development Consultant,Sim," Reconhecimento financeiro, desafios diarios, aprendizado, meritocracia sao pontos chaves na empresa, náo tenho o que falar das oportunidades que a Oracle oferece a seus colaboradores."," Sua qualidade de vida pode ser prejudicada, Oracle na no Brasil e uma empresa comercial e muito agressiva em sempre manter uma alta performance."," Sua qualidade de vida pode ser prejudicada, Oracle na no Brasil e uma empresa comercial e muito agressiva em sempre manter uma alta performance.",NI,NI,2018-01-28
612569,"
Oracle
",2018-01-28,5,Sao Paulo,SP,"
Alegria, trabalho e aprendizado!!
",Funcionário,Trainee,Sim, Ótimo ambiente de trabalho/Bom salário/Plano de Carreira/Ótimos Gestores/Bônus/Aprendizado Constante/Incentivam a fazer cursos e pagam por eles/," Não vi ainda um ponto negativo na empresa. Os restaurantes em volta do restaurante são baratos, o seu estacionamentos também. Talvez alguns processos dentro da empresa possa dar uma impressão negativa mas não vejo como algo relevante."," Não vi ainda um ponto negativo na empresa. Os restaurantes em volta do restaurante são baratos, o seu estacionamentos também. Talvez alguns processos dentro da empresa possa dar uma impressão negativa mas não vejo como algo relevante.",NI,NI,2018-01-28
604317,"
Oracle
",2017-11-29,3,Sao Paulo,SP,"
ótima empresa no geral, passando por um momento conturbado, tende a melhorar.
",Ex-funcionário,Analista de Customer Success,Sim," empresa que possui ótimos benefícios e auxílios, boa faixa salarial comparada ao mercado e flexibilidade no horário no dia a dia. qualidade de vida ok."," infelizmente, empresa ainda está tentando passar por uma transformação de cultura para melhorar o mindset construído durante os últimos anos de pressão desmedida comercialmente, resultando em vários problemas internos e um clima organizacional não muito amistoso."," infelizmente, empresa ainda está tentando passar por uma transformação de cultura para melhorar o mindset construído durante os últimos anos de pressão desmedida comercialmente, resultando em vários problemas internos e um clima organizacional não muito amistoso.",NI,NI,2018-01-28
598299,"
Oracle
",2017-11-29,4,Sao Paulo,SP,"
Ótimo para aprender e se desenvolver
",Funcionário,Business Development Consultant,Sim," Muitas oportunidades de trabalho, muito aprendizado acelerado, benefícios muito bons, tem muita gente jovem, o que dá um pouco de sensação de ambiente mais descontraído."," não emenda feriado, gestão um pouco falha, muita politicagem, algumas coisa são para """"""""""""""""""""""""""""""""inglês ver"""""""""""""""""""""""""""""""", oportunidades não são tão claras para os colaboradores"," não emenda feriado, gestão um pouco falha, muita politicagem, algumas coisa são para """"""""""""""""""""""""""""""""inglês ver"""""""""""""""""""""""""""""""", oportunidades não são tão claras para os colaboradores",NI,NI,2018-01-28
594118,"
Oracle
",2017-11-29,4,Sao Paulo,SP,"
é uma boa empresa para trabalhar, mas não tem plano de carreira.
",Funcionário,Analista Sênior,NI," Horário flexível, plano de saúde sensacional, benefícios em geral muito bons e salários até que acima do que o mercado oferece. Bolsa auxílio para idiomas e MBA."," A empresa não oferece estacionamento e o valor do estacionamento na região é bastante abusivo, mas acredito que o maior problema aqui esteja no plano de carreira, é muito comum ver pessoas com 7, 10, 15 anos fazendo exatamente a mesma coisa sem mudança nenhuma e não existe nenhuma ação do RH para ajudar neste aspecto."," A empresa não oferece estacionamento e o valor do estacionamento na região é bastante abusivo, mas acredito que o maior problema aqui esteja no plano de carreira, é muito comum ver pessoas com 7, 10, 15 anos fazendo exatamente a mesma coisa sem mudança nenhuma e não existe nenhuma ação do RH para ajudar neste aspecto.",NI,NI,2018-01-28
593424,"
Oracle
",2017-11-29,3,NI,NI,"
espaço de melhoria enorme
",Funcionário,Funcionário,Sim, infraestrutura/ home office / benefícios / localização/ pessoas / clima / diversidade, maior comprometimento dos gestores/ avaliações equivalentes com as capacidades / feedback verdadeiros, maior comprometimento dos gestores/ avaliações equivalentes com as capacidades / feedback verdadeiros,NI,NI,2018-01-28
592891,"
Oracle
",2017-11-29,3,Sao Paulo,SP,"
Só vale pelo dinheiro
",Ex-funcionário,Representante de Vendas Sênior,Não, Bom salário flexibilidade de horário benefícios, Competição muito grande pressão por números arrogância dos gestores, Competição muito grande pressão por números arrogância dos gestores,NI,NI,2018-01-28
